panel,Adam_first_moment_L2,Adam_second_moment_L2,TRAIN_Q,TRAIN_lineage_Q,TRAIN_raw_RMSE,VALIDATION_Q,VALIDATION_lineage_Q,VALIDATION_raw_RMSE,all_BCD,arm,checkpoint_sha256,coefficient_RMS,coefficient_saturation,gate_B,gate_C,gate_D_HET_S2_02,index,parameter_sha256,path,run_id,update
a-h,0.11576466392789894,0.0014143317819939139,0.9803052124596353,"{""HET_S1_02"":0.16364369733769862,""HET_S1_03"":0.2025723779936006,""HET_S2_01"":3.07145597248226,""HET_S2_03"":0.8033218356359116,""HET_S3_01"":1.272669465771941,""HET_S3_02"":0.3762458218211221,""HET_S4_01"":0.7448221458333216,""HET_S4_02"":0.8742435481345476,""LCDF_01"":0.05907773810747139,""LCDF_04"":0.13679462389004393,""LCDF_05"":0.22238702504097693,""LCDF_06"":0.008290266910511103,""LCDF_07"":0.040193491444593644,""LCDF_08"":0.391586852652551}",1.6914957094996548,2.0360414904395268,"{""HET_S1_01"":0.07962474443554207,""HET_S2_02"":3.9392900553998356,""HET_S3_03"":0.5167002967851414,""HET_S4_03"":0.8891199952585237}",3.513146111710131,False,D2,sha256:d0ba5fe5f6e831b192e781f5c53f7ddbde975e263ed28397a474be7910820ad9,0.015620219508842919,0.0,False,False,False,373,sha256:3cffaa5a9cc387ba335ed9ff0ba30ecfa6829f6028e4f428cf08efbc6e4b5908,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D2_seed20700712_update1380.pt,D2_seed20700712,1380
a-h,0.11649806264463443,0.0014136059881109228,0.9802423488430089,"{""HET_S1_02"":0.16361116996998443,""HET_S1_03"":0.2025475211529229,""HET_S2_01"":3.071332049308373,""HET_S2_03"":0.8032825572473519,""HET_S3_01"":1.2724649431275878,""HET_S3_02"":0.3761748571718819,""HET_S4_01"":0.7447806854040292,""HET_S4_02"":0.8741280756783634,""LCDF_01"":0.059056726344527966,""LCDF_04"":0.13677085283167556,""LCDF_05"":0.22235019932531805,""LCDF_06"":0.008296635217417102,""LCDF_07"":0.040174248093734544,""LCDF_08"":0.39156639545441657}",1.6913872396716298,2.035963382972607,"{""HET_S1_01"":0.07960081881283719,""HET_S2_02"":3.939146202710414,""HET_S3_03"":0.516659454775331,""HET_S4_03"":0.8890677692553952}",3.5130113389439606,False,D2,sha256:90d4f46e7dddf9884f65fff4ed191ecb104f35113cc78898c383919c966c9f16,0.015663290192994367,0.0,False,False,False,374,sha256:e926b4e34e17726df6a9826a979c367bd3afb19560308efa9ce63ebdd83a4668,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D2_seed20700712_update1400.pt,D2_seed20700712,1400
a-h,0.11629829973766327,0.0014127167072548034,0.9801819972793753,"{""HET_S1_02"":0.1635808510531936,""HET_S1_03"":0.20252429316887727,""HET_S2_01"":3.0712126659413483,""HET_S2_03"":0.8032447331140303,""HET_S3_01"":1.2722691667610164,""HET_S3_02"":0.3761075661545307,""HET_S4_01"":0.7447407377100926,""HET_S4_02"":0.8740174445042357,""LCDF_01"":0.059036602632117734,""LCDF_04"":0.13674801920655938,""LCDF_05"":0.2223148785624189,""LCDF_06"":0.008303220202306378,""LCDF_07"":0.04015567814002072,""LCDF_08"":0.3915465260950746}",1.6912831043373988,2.0358884676450804,"{""HET_S1_01"":0.07957822663347384,""HET_S2_02"":3.9390081301683697,""HET_S3_03"":0.5166210424006679,""HET_S4_03"":0.8890176407828672}",3.5128820741461437,False,D2,sha256:0033a19efacfafb35974fb983b7adfb282bd33a170dbf8493b5ef31594a012fd,0.015704828440879514,0.0,False,False,False,375,sha256:9108a3986a8119e3a2615ab52758f4239600864a9d838e4bc83291bfe0d0e4d6,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D2_seed20700712_update1420.pt,D2_seed20700712,1420
a-h,0.11629726526147444,0.0014118551253913133,0.9801237289110225,"{""HET_S1_02"":0.16355218743346683,""HET_S1_03"":0.2025023198201572,""HET_S2_01"":3.071097119437283,""HET_S2_03"":0.8032081445630627,""HET_S3_01"":1.2720805356303513,""HET_S3_02"":0.3760431672966402,""HET_S4_01"":0.7447020725023332,""HET_S4_02"":0.8739107845492117,""LCDF_01"":0.05901720640712515,""LCDF_04"":0.1367259643300913,""LCDF_05"":0.22228079834634754,""LCDF_06"":0.008309887793914695,""LCDF_07"":0.040137682531934796,""LCDF_08"":0.3915271862393288}",1.6911825635121378,2.0358161883891497,"{""HET_S1_01"":0.07955666432350222,""HET_S2_02"":3.938874845337375,""HET_S3_03"":0.5165845165657206,""HET_S4_03"":0.8889692563885705}",3.512757357833572,False,D2,sha256:3f9a2237ea2d9e0e2b22a6bdbd7b79f6491441fbc2b1b7d95cfb4b47d7f678c3,0.015745066150830673,0.0,False,False,False,376,sha256:af8dbc5aa1477d64a2310b305affb0502f39969d79cfaae3bbc018030654b908,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D2_seed20700712_update1440.pt,D2_seed20700712,1440
a-h,0.11615917258836236,0.00141103550316896,0.9800669903762856,"{""HET_S1_02"":0.16352574217221863,""HET_S1_03"":0.2024819442864817,""HET_S2_01"":3.0709839087981345,""HET_S2_03"":0.8031723173417211,""HET_S3_01"":1.2718978541050452,""HET_S3_02"":0.37598183552058295,""HET_S4_01"":0.7446641857504938,""HET_S4_02"":0.8738073276523778,""LCDF_01"":0.05899840960447907,""LCDF_04"":0.13670447666512534,""LCDF_05"":0.2222476798384931,""LCDF_06"":0.008317127764299864,""LCDF_07"":0.04012001253243222,""LCDF_08"":0.3915079799833043}",1.6910846623821114,2.0357458974014815,"{""HET_S1_01"":0.07953625495243151,""HET_S2_02"":3.9387450632426595,""HET_S3_03"":0.5165502363500318,""HET_S4_03"":0.8889221559868432}",3.5126360722354275,False,D2,sha256:faf5265c8c4382425c6fe9ed103d461547eee896aeed1cfbbb7995288f74b548,0.015784582139772848,0.0,False,False,False,377,sha256:115729f0a5f04fb207805cef3b962c7f55984f4aac098b3c52e1fce21cb065ac,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D2_seed20700712_update1460.pt,D2_seed20700712,1460
a-h,0.11597666320364025,0.0014101165673748406,0.9800114714636046,"{""HET_S1_02"":0.16349657424825353,""HET_S1_03"":0.20245989960260555,""HET_S2_01"":3.070874727540788,""HET_S2_03"":0.8031377923972172,""HET_S3_01"":1.2717167053130933,""HET_S3_02"":0.37591869120018023,""HET_S4_01"":0.7446276662360872,""HET_S4_02"":0.8737051193229615,""LCDF_01"":0.05897979442937813,""LCDF_04"":0.13668345897793008,""LCDF_05"":0.2222150930445213,""LCDF_06"":0.008322505649352385,""LCDF_07"":0.04010303774683832,""LCDF_08"":0.3914900317966499}",1.6909888656838967,2.0356769642071213,"{""HET_S1_01"":0.07951498358803666,""HET_S2_02"":3.938618136815169,""HET_S3_03"":0.5165139415679727,""HET_S4_03"":0.8888760871547862}",3.5125171294806403,False,D2,sha256:91f36882c75729c45df7e3d091ef06526f491315cd358db5cb22b6e1e1358f61,0.015822494414719265,0.0,False,False,False,378,sha256:51d330891febf4898ccf9a21734986458c7de5ac964159bef96b5dd6fa9690b6,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D2_seed20700712_update1480.pt,D2_seed20700712,1480
a-h,0.11575442503822851,0.0014092076799216014,0.9799565645515831,"{""HET_S1_02"":0.16346970778183917,""HET_S1_03"":0.20243946579703462,""HET_S2_01"":3.07076581081602,""HET_S2_03"":0.8031033824558038,""HET_S3_01"":1.2715388982642464,""HET_S3_02"":0.3758580714488637,""HET_S4_01"":0.7445912349210354,""HET_S4_02"":0.8736045854350275,""LCDF_01"":0.058961507184628136,""LCDF_04"":0.13666266082294315,""LCDF_05"":0.22218295865349186,""LCDF_06"":0.00832882862179813,""LCDF_07"":0.040086062011566344,""LCDF_08"":0.3914717840358574}",1.6908941249797511,2.035608899057209,"{""HET_S1_01"":0.07949473465644341,""HET_S2_02"":3.938492589140087,""HET_S3_03"":0.5164797558126993,""HET_S4_03"":0.8888305428875488}",3.51239968451801,False,D2,sha256:8b15e26bf68a311aa93f6a9a7083159cb0e752749b25ec96b90abe4ee9924a16,0.01586045403300139,0.0,False,False,False,379,sha256:a51d7e610c434d72488401344fdbac47f74bc64bee4abca0de5a72dff227cf0d,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D2_seed20700712_update1500.pt,D2_seed20700712,1500
a-h,0.0,0.0,1.0011539125447442,"{""HET_S1_02"":0.18035530393107568,""HET_S1_03"":0.21672737124499486,""HET_S2_01"":3.119492967171974,""HET_S2_03"":0.8250416509828351,""HET_S3_01"":1.3206971511424,""HET_S3_02"":0.38827797385364415,""HET_S4_01"":0.7642761133851973,""HET_S4_02"":0.9046843037694584,""LCDF_01"":0.06408728775131546,""LCDF_04"":0.14399287299656505,""LCDF_05"":0.2321778500951489,""LCDF_06"":0.00846452672668578,""LCDF_07"":0.04800509071327296,""LCDF_08"":0.402744421830747}",1.7274696962686569,2.0608599927497226,"{""HET_S1_01"":0.09211116781320436,""HET_S2_02"":3.984792814535406,""HET_S3_03"":0.5265245108522484,""HET_S4_03"":0.9079038144695909}",3.5559699074426585,False,D2,sha256:2bc4616e8bb215421c8cd148d132abed0403bfd7528015a65acc457ad6e14d6a,0.006287355402167838,0.0,False,False,False,380,sha256:e635bf54bc50839d7ab76b8b0f9b1ebf50d2ff78971870f2f27f86ee1f116423,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D2_seed20700713_update0000.pt,D2_seed20700713,0
a-h,0.08608788261665913,6.334363370776943e-05,1.0010647993446964,"{""HET_S1_02"":0.18020168711698994,""HET_S1_03"":0.21659174172004425,""HET_S2_01"":3.119305201213383,""HET_S2_03"":0.8249332466767171,""HET_S3_01"":1.3204926250301494,""HET_S3_02"":0.3882008720037697,""HET_S4_01"":0.7641908889123584,""HET_S4_02"":0.9045529507509636,""LCDF_01"":0.0640664513752877,""LCDF_04"":0.14396370141389886,""LCDF_05"":0.2321381934522814,""LCDF_06"":0.008428425909884884,""LCDF_07"":0.047972956784066316,""LCDF_08"":0.40270428094778443}",1.7273159333450032,2.060751281072326,"{""HET_S1_01"":0.09203611140359769,""HET_S2_02"":3.9846029671635708,""HET_S3_03"":0.526422475305115,""HET_S4_03"":0.9078167742047615}",3.5557823277648684,False,D2,sha256:aa59209bdf442d91854f59b41a0412a19060e61fd369b2cbf2cc9ffa45122243,0.006249199954307952,0.0,False,False,False,381,sha256:a89160d69420333d218671bc1ea0d733b5b3642014dcd6fef20a5d6d00ec25f9,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D2_seed20700713_update0020.pt,D2_seed20700713,20
a-h,0.09645564652513175,0.0001256411742783589,1.0008481794804327,"{""HET_S1_02"":0.1798344455300607,""HET_S1_03"":0.2162646085815949,""HET_S2_01"":3.118849735569487,""HET_S2_03"":0.8246722701190514,""HET_S3_01"":1.3199905817715796,""HET_S3_02"":0.3880124896684875,""HET_S4_01"":0.7639853713079532,""HET_S4_02"":0.9042317252333554,""LCDF_01"":0.06401534411689246,""LCDF_04"":0.1438927094561914,""LCDF_05"":0.23204121660882787,""LCDF_06"":0.008343746786068007,""LCDF_07"":0.04789550173509015,""LCDF_08"":0.402607717469791}",1.7269421603951736,2.0604862272699194,"{""HET_S1_01"":0.09185855035777805,""HET_S2_02"":3.984139716608023,""HET_S3_03"":0.5261740318068491,""HET_S4_03"":0.9076054123907273}",3.5553249830890894,False,D2,sha256:4b7441ea738ab42e5172070554418a4fbcb5b463cfa3c2af3e6dc5953de06cd0,0.00615983760334488,0.0,False,False,False,382,sha256:c48d92a31c92cd28d05ea9c459eec355a3d4c0ca048e26565561ce8b9ac46418,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D2_seed20700713_update0040.pt,D2_seed20700713,40
a-h,0.09837138220577786,0.00018683948781814678,1.00056565304208,"{""HET_S1_02"":0.1793679923711004,""HET_S1_03"":0.21584349677071973,""HET_S2_01"":3.1182580719057733,""HET_S2_03"":0.8243373366091633,""HET_S3_01"":1.319324676579578,""HET_S3_02"":0.38776406437934635,""HET_S4_01"":0.76372088081427,""HET_S4_02"":0.9038089417554043,""LCDF_01"":0.0639476206224873,""LCDF_04"":0.14379990200933682,""LCDF_05"":0.23191341448846992,""LCDF_06"":0.008239703771324986,""LCDF_07"":0.047795871840439215,""LCDF_08"":0.40248402030122044}",1.7264546670592,2.060138917925099,"{""HET_S1_01"":0.09163700450066369,""HET_S2_02"":3.983531994741714,""HET_S3_03"":0.5258487619928539,""HET_S4_03"":0.9073301661381156}",3.554725708231457,False,D2,sha256:3ab200ed5a3b29220abae1498347147fcfb5566827388382bccf00cf5a2579f6,0.006050638089991968,0.0,False,False,False,383,sha256:2594350673310d76f0b01f5c370ebbb4154b24411b7ec3c1f253ec4775a6a5bc,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D2_seed20700713_update0060.pt,D2_seed20700713,60
a-h,0.09782415776792346,0.00024575543954017217,1.0002831148818572,"{""HET_S1_02"":0.17889989954877825,""HET_S1_03"":0.21542374976330778,""HET_S2_01"":3.117665182808104,""HET_S2_03"":0.8240015620554715,""HET_S3_01"":1.3186609959706537,""HET_S3_02"":0.3875175296792416,""HET_S4_01"":0.7634553416585838,""HET_S4_02"":0.9033877292359574,""LCDF_01"":0.06388004804183393,""LCDF_04"":0.1437069085267199,""LCDF_05"":0.23178571016684493,""LCDF_06"":0.008133608443431238,""LCDF_07"":0.04769533898650505,""LCDF_08"":0.40235922735653357}",1.7259671534973908,2.0597925960724925,"{""HET_S1_01"":0.0914123055018036,""HET_S2_02"":3.9829258401037184,""HET_S3_03"":0.5255271940770003,""HET_S4_03"":0.9070550513958441}",3.5541281372705513,False,D2,sha256:ff6b73d9871029e9f2b68d2f6d0d0be341e5d5eb8ef8a53cfdb1c36a60a76729,0.005944479884213926,0.0,False,False,False,384,sha256:ccad63651cea570c90627c3cdaab19b4536ef1201a8538113643522bf4c617ca,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D2_seed20700713_update0080.pt,D2_seed20700713,80
a-h,0.09852952150059971,0.00030434242049373654,0.9999996617924257,"{""HET_S1_02"":0.17844243644288393,""HET_S1_03"":0.21500795671543846,""HET_S2_01"":3.1170730687806265,""HET_S2_03"":0.8236702284853964,""HET_S3_01"":1.317983701887987,""HET_S3_02"":0.38726683572129417,""HET_S4_01"":0.7631926656213577,""HET_S4_02"":0.9029609008972724,""LCDF_01"":0.06381106583596384,""LCDF_04"":0.14361331938354688,""LCDF_05"":0.23165614507131907,""LCDF_06"":0.00803350434862218,""LCDF_07"":0.04759581030773691,""LCDF_08"":0.4022363295092767}",1.7254780612447698,2.059443750317553,"{""HET_S1_01"":0.09119660147058742,""HET_S2_02"":3.982314745849851,""HET_S3_03"":0.5252032118876008,""HET_S4_03"":0.9067790656924668}",3.5535262113700687,False,D2,sha256:1a6e07a56f37c177b4aa551d9210182f3d0b30a6dcc3bc56ffbeea98ac3e847e,0.005846269651179623,0.0,False,False,False,385,sha256:753ad743b8a4494491e7f5978adb223614f508b3a1355e5c1cb3fe40935d1a16,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D2_seed20700713_update0100.pt,D2_seed20700713,100
a-h,0.09778833734864141,0.000360355792333998,0.9997154390137802,"{""HET_S1_02"":0.177998264941044,""HET_S1_03"":0.21459704269450122,""HET_S2_01"":3.1164831016794547,""HET_S2_03"":0.823344927639148,""HET_S3_01"":1.3172900552771543,""HET_S3_02"":0.3870105518632686,""HET_S4_01"":0.7629339352036218,""HET_S4_02"":0.9025271197442745,""LCDF_01"":0.06374041694598045,""LCDF_04"":0.14351918574205633,""LCDF_05"":0.23152447613918994,""LCDF_06"":0.007941047291426005,""LCDF_07"":0.047497885637527944,""LCDF_08"":0.4021161795555136}",1.7249876409098472,2.0590921497236336,"{""HET_S1_01"":0.09099246061704332,""HET_S2_02"":3.98169824117302,""HET_S3_03"":0.5248757006051674,""HET_S4_03"":0.9065025711374163}",3.552919532053757,False,D2,sha256:dc6dbe4a9ddc6c5dd24942aa98122481d16b41a891c9d41ca6e6b4da7dce9b49,0.005757283511009819,0.0,False,False,False,386,sha256:e6028eb390cbadc1fb2e6fe443af70035a5c99228e0fac91f37cdd3a53d36664,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D2_seed20700713_update0120.pt,D2_seed20700713,120
a-h,0.09806023282014373,0.00041561225927005095,0.9994289448952045,"{""HET_S1_02"":0.1775620383370338,""HET_S1_03"":0.21418778285040574,""HET_S2_01"":3.115891524958331,""HET_S2_03"":0.8230225437512427,""HET_S3_01"":1.3165789354024315,""HET_S3_02"":0.38674847709988375,""HET_S4_01"":0.762676801641546,""HET_S4_02"":0.9020853027632231,""LCDF_01"":0.06366798240363464,""LCDF_04"":0.14342400218349202,""LCDF_05"":0.2313902983092972,""LCDF_06"":0.007854224547863073,""LCDF_07"":0.04740050397902083,""LCDF_08"":0.40199743512111885}",1.72449330142638,2.0587366158779856,"{""HET_S1_01"":0.09079612001164306,""HET_S2_02"":3.981074341250505,""HET_S3_03"":0.5245439322620445,""HET_S4_03"":0.9062243824692214}",3.552306065995583,False,D2,sha256:5532ea22870810be5cf101de5654ba91040062b79ef467c609623252e792c5fc,0.005676555384069124,0.0,False,False,False,387,sha256:a78f74b3f7bfbb286b0fff957e9a1c5323fb279b94bbb2b8750e3878b9f2d8ea,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D2_seed20700713_update0140.pt,D2_seed20700713,140
a-h,0.09825952365927984,0.0004695625710508212,0.999139405439946,"{""HET_S1_02"":0.17713370131635367,""HET_S1_03"":0.21377909994748767,""HET_S2_01"":3.115297720469749,""HET_S2_03"":0.8227030151098832,""HET_S3_01"":1.3158459874516868,""HET_S3_02"":0.3864785903740603,""HET_S4_01"":0.7624211345281467,""HET_S4_02"":0.9016334026711333,""LCDF_01"":0.063593270357325,""LCDF_04"":0.14332741720376735,""LCDF_05"":0.23125293080604623,""LCDF_06"":0.0077737815602153025,""LCDF_07"":0.047303583738397235,""LCDF_08"":0.40188027708975255}",1.7239937072794997,2.0583761235001306,"{""HET_S1_01"":0.09060819524069588,""HET_S2_02"":3.980441368078959,""HET_S3_03"":0.5242060106582953,""HET_S4_03"":0.9059435919594201}",3.551684044095975,False,D2,sha256:48f7e70a877e54cfcc64d58ef0e1f937ca6314c6268a026bb7711acc0696e195,0.005604895503156766,0.0,False,False,False,388,sha256:3cef8ab46221066d1e781e8a9e0edd1a3989e608447c043f406693a41231b7af,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D2_seed20700713_update0160.pt,D2_seed20700713,160
a-h,0.0991889594336773,0.0005226030712587318,0.9988463645384145,"{""HET_S1_02"":0.17671125252659137,""HET_S1_03"":0.21336993504518706,""HET_S2_01"":3.114700796422308,""HET_S2_03"":0.8223853816586285,""HET_S3_01"":1.3150906608268147,""HET_S3_02"":0.3862006524090932,""HET_S4_01"":0.7621662191188091,""HET_S4_02"":0.9011706969834399,""LCDF_01"":0.06351623003963565,""LCDF_04"":0.1432292712762856,""LCDF_05"":0.23111224495729413,""LCDF_06"":0.007698944370139732,""LCDF_07"":0.04720677117657905,""LCDF_08"":0.4017643052864606}",1.72348807146185,2.0580104702126176,"{""HET_S1_01"":0.09042722519401258,""HET_S2_02"":3.9797990207183154,""HET_S3_03"":0.5238616646926204,""HET_S4_03"":0.9056599858212604}",3.551053117156966,False,D2,sha256:0ca1a582cd80723bc5011b83d222057d92400fd70ac632997d1d269aad862bde,0.005542167565745246,0.0,False,False,False,389,sha256:b3aa50589be35112dd1f0184b81f519d5582dc82e315c381d5a109eafcf67f85,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D2_seed20700713_update0180.pt,D2_seed20700713,180
a-h,0.098823438846097,0.0005734602479808307,0.9985490697311196,"{""HET_S1_02"":0.17628244424324102,""HET_S1_03"":0.21295607897644167,""HET_S2_01"":3.114095964483492,""HET_S2_03"":0.8220635972967886,""HET_S3_01"":1.3143226554985978,""HET_S3_02"":0.3859182508227325,""HET_S4_01"":0.7619075993535108,""HET_S4_02"":0.9007003368581297,""LCDF_01"":0.06343772809214947,""LCDF_04"":0.14312936449088118,""LCDF_05"":0.2309690951412181,""LCDF_06"":0.007622483872105894,""LCDF_07"":0.04710794255179445,""LCDF_08"":0.4016463991210237}",1.7229750956206482,2.0576406204327577,"{""HET_S1_01"":0.09024209999993967,""HET_S2_02"":3.9791493153918607,""HET_S3_03"":0.5235143334151207,""HET_S4_03"":0.905372588127468}",3.5504149492600283,False,D2,sha256:248ded050f2b44321fa60c383177639768600847232f8f7c24ecbd8ad404a0fa,0.005484151184129001,0.0,False,False,False,390,sha256:0f02d97208bfa5050c645b7d519cdc129febdf4566f60ad19000adf1d853fc25,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D2_seed20700713_update0200.pt,D2_seed20700713,200
a-h,0.10003199640452207,0.0006237706480845438,0.9982469248722022,"{""HET_S1_02"":0.17586603106189463,""HET_S1_03"":0.21254189273999852,""HET_S2_01"":3.1134885739974596,""HET_S2_03"":0.8217466807666952,""HET_S3_01"":1.3135179991157147,""HET_S3_02"":0.3856221783607824,""HET_S4_01"":0.7616517942715403,""HET_S4_02"":0.9002133940209506,""LCDF_01"":0.06335550773491416,""LCDF_04"":0.14302731240351468,""LCDF_05"":0.23082082073589547,""LCDF_06"":0.007557064429223205,""LCDF_07"":0.04701023162682567,""LCDF_08"":0.4015316097703712}",1.722453751118946,2.0572626153487255,"{""HET_S1_01"":0.0900714091827142,""HET_S2_02"":3.978484910317215,""HET_S3_03"":0.5231550285016222,""HET_S4_03"":0.9050810183765003}",3.549762709559899,False,D2,sha256:1b83d4835d36ea449ebd41701fd790dca55b923139712f82b58cb31a05df66ba,0.005439108079348003,0.0,False,False,False,391,sha256:2caa57c5a80b0fd43a56865bacf6d2823baae0ad0fcd1f0911ee61ff2ce69dcc,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D2_seed20700713_update0220.pt,D2_seed20700713,220
a-h,0.09976912868577903,0.0006721289084295191,0.9979389635995629,"{""HET_S1_02"":0.17544567347880577,""HET_S1_03"":0.21212194127808148,""HET_S2_01"":3.112871976535111,""HET_S2_03"":0.8214263347778289,""HET_S3_01"":1.312690641197523,""HET_S3_02"":0.3853177949305609,""HET_S4_01"":0.7613926837902124,""HET_S4_02"":0.8997141655071123,""LCDF_01"":0.06327083924866668,""LCDF_04"":0.14292289072429276,""LCDF_05"":0.23066868307569022,""LCDF_06"":0.007492954710660446,""LCDF_07"":0.04691076728449253,""LCDF_08"":0.40141562523333774}",1.7219223705195768,2.0568778211597287,"{""HET_S1_01"":0.08990031492581049,""HET_S2_02"":3.9778085798664913,""HET_S3_03"":0.5227886435534083,""HET_S4_03"":0.9047841478515897}",3.5490987554041364,False,D2,sha256:33e5b120a615b95a6207e2124f579f8bce469c9f852659d7b86b6f249e45e802,0.0054013023885041795,0.0,False,False,False,392,sha256:f5f02310a375ca27bc2aef7ae49a49bbb8c32a9f354486ab7d7815b811d86314,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D2_seed20700713_update0240.pt,D2_seed20700713,240
a-h,0.09990794020128681,0.000719172674694136,0.9976254581180038,"{""HET_S1_02"":0.17503503365862452,""HET_S1_03"":0.21170004742459886,""HET_S2_01"":3.1122509680462396,""HET_S2_03"":0.821109362329586,""HET_S3_01"":1.3118265398819817,""HET_S3_02"":0.3849995816327966,""HET_S4_01"":0.7611352692443004,""HET_S4_02"":0.899197688266194,""LCDF_01"":0.06318240572615699,""LCDF_04"":0.14281608831939033,""LCDF_05"":0.230511227348266,""LCDF_06"":0.00743907641832562,""LCDF_07"":0.04681196315556797,""LCDF_08"":0.4013021468487719}",1.7213814235061142,2.056484176362722,"{""HET_S1_01"":0.08974210327828842,""HET_S2_02"":3.9771163755869954,""HET_S3_03"":0.5224097561350947,""HET_S4_03"":0.9044823973703842}",3.548419529713259,False,D2,sha256:8d1b33d06d5e756101177759b26935b768cf439f8b33eac5f526eed76900ef0b,0.005376700581547805,0.0,False,False,False,393,sha256:fedbea909ff24b6b670501a8d69a894f5eb855c2ed9676d2d21f6641b7e37a3a,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D2_seed20700713_update0260.pt,D2_seed20700713,260
a-h,0.10096965914883904,0.0007656150591530099,0.9973047297599932,"{""HET_S1_02"":0.17461140216831245,""HET_S1_03"":0.21126836276118105,""HET_S2_01"":3.11161634056924,""HET_S2_03"":0.8207843005623336,""HET_S3_01"":1.3109425096933165,""HET_S3_02"":0.3846740604222226,""HET_S4_01"":0.7608710524045945,""HET_S4_02"":0.8986689065416918,""LCDF_01"":0.063091686289396,""LCDF_04"":0.14270638595171006,""LCDF_05"":0.2303498463420146,""LCDF_06"":0.007381842812777871,""LCDF_07"":0.04670965714467118,""LCDF_08"":0.40118522766460946}",1.7208280135735805,2.0560834824120793,"{""HET_S1_01"":0.08957584812542158,""HET_S2_02"":3.976412058161878,""HET_S3_03"":0.5220247607436386,""HET_S4_03"":0.9041739914967202}",3.547728140858318,False,D2,sha256:81283bb2f9639ed54e44eab8668010ff8b6ffeaf865f3ec8c68e3b6a4e840557,0.005357135803488336,0.0,False,False,False,394,sha256:4e73bffd1e30b2d0c969ca3ba22835a9d1f097ec395bd5684ad73e5debf0b99d,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D2_seed20700713_update0280.pt,D2_seed20700713,280
a-h,0.10143951216775682,0.000810309550848339,0.9969773970598452,"{""HET_S1_02"":0.17419680930362286,""HET_S1_03"":0.2108332210196662,""HET_S2_01"":3.1109761705859738,""HET_S2_03"":0.8204622741364197,""HET_S3_01"":1.3100164761515827,""HET_S3_02"":0.3843323886268902,""HET_S4_01"":0.7606082251182694,""HET_S4_02"":0.8981201934511576,""LCDF_01"":0.06299663916927072,""LCDF_04"":0.1425938627227252,""LCDF_05"":0.23018233399948052,""LCDF_06"":0.007335491973950724,""LCDF_07"":0.046607854668596564,""LCDF_08"":0.4010709031668053}",1.7202632079897255,2.055672620937837,"{""HET_S1_01"":0.08942295504498474,""HET_S2_02"":3.9756896481347317,""HET_S3_03"":0.5216250025420439,""HET_S4_03"":0.9038597299593106}",3.5470192081585368,False,D2,sha256:02bee020d3bfe2f09b603c827c6c9eb66d307a8e59924d6d9bcc896d6d42bc6f,0.005351841478634978,0.0,False,False,False,395,sha256:6622aaa4fe4d04674a75872a40f39edc3f944a887de3d9e027152b1b9ffe62ff,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoints/D2_seed20700713_update0300.pt,D2_seed20700713,300
