path,bytes,sha256,classification
06_experiments/stage_01f5b_requalification_execution/seal_stage01f5b_evidence.py,3674,edc6464fadc1bdcc53819c0f7fa53c533fb0f2bff086316bfc23ab6f4efbeeb4,stage01f5b_implementation
06_experiments/stage_01f5b_requalification_execution/stage01f5b_reference_worker.py,10523,c9f1f14cfdac9e2bc47d6850ad6ae3f214a2ef4c985a67a7c27a7ab6b362c666,stage01f5b_implementation
06_experiments/stage_01f5b_requalification_execution/stage01f5b_trajectory_worker.py,13465,ba2e201c10c1a3091ac5ffc53efe265eae7de4ad171bf67fe4ef8006f86f4b64,stage01f5b_implementation
06_experiments/stage_01f5p_branch_completeness/manifests/n64_dependency_dag.json,2097,d897d6804d5739a60a2842483884ebfb8b38e80fb479199b579c32461100bc85,frozen_input
06_experiments/stage_01f5p_branch_completeness/manifests/stage01f5_execution_run_matrix_v2.csv,12307,ebbfa5fd3ffced88d1995fc34000b4e1a25524cb93d23e9d6fd9b9a4c4ab061b,frozen_input
06_experiments/stage_01f5q_space_horizon_amendment/configs/formal_space_common_times.csv,189,b4c589e4096b104bed4f6300c85463c3417d11dab939b840c83b63ddf5cde029,frozen_input
06_experiments/stage_01f5q_space_horizon_amendment/configs/formal_space_horizon_amendment.yml,3674,8a983c3404b239fa5ec564bc98dbaa512016b80a0bb8154cce7e7072a7c3b44d,frozen_input
06_experiments/stage_01f5q_space_horizon_amendment/manifests/stage01f5_execution_bundle_v3.json,3014,7a0b4b2712458b90846bb495ef51c2a7e03226822dda5baeb48aba50345a9cce,frozen_input
06_experiments/stage_01f5q_space_horizon_amendment/manifests/stage01f5p_frozen_sha256_manifest.csv,1243,91afb4a920cbdba40d5b42a67e8782ae80049eb6aa24a499bb9bc6684c41ebb3,frozen_input
06_experiments/stage_01f5q_space_horizon_amendment/manifests/stage01f5q_space_parameter_binding.csv,5650,0e193804ba766dfbbae9d39271e80061e3268c2675fe5fdfbdefdd3dcb296333,frozen_input
06_experiments/stage_01f5q_space_horizon_amendment/results/stage01f5q_dry_resolution_audit.csv,28648,32218da705ef55d1aa69e2b4b02765224dbaafc8f9a6a29097dc2a51de6098aa,frozen_input
06_experiments/stage_01f5q_space_horizon_amendment/results/stage01f5q_evaluation.json,930,f51ce237011b3af2e96ffc030a4cd6cf38982278bc166f506b42a60136e88e3d,frozen_input
07_reports/stage_01f5b_balance_resources_determinism.md,811,aec9456f3af699b1bb2c9d4576d07f0e143d522d7379989d5859895ab1644a85,stage01f5b_report
07_reports/stage_01f5b_final_report.md,8090,f167ced0a0b9f4049a1f19a3295f8c3a6a4fe129214ec6ab8a8caad45e70f5ff,stage01f5b_report
07_reports/stage_01f5b_freeze_and_preflight.md,2071,1fb606f6a487f8cb5e4ee5e9891bba35c5d7633e4d3b070920f7926789f004a0,stage01f5b_report
07_reports/stage_01f5b_heldout_requalification.md,1379,5d198822d66da6ffcb996baa77d374389e5c2e216e8c1f22405fb71da0b4a00f,stage01f5b_report
07_reports/stage_01f5b_main_plateau_assessment.md,3950,5717cea956a87ad05b2547c505a60b9a309d472acfffe92cea834311d3aa9bf4,stage01f5b_report
07_reports/stage_01f5b_main_time_requalification.md,1212,4758995643702c4b5872505a186739894cd21da662188d110b924e5d83c5ec96,stage01f5b_report
07_reports/stage_01f5b_n64_branch.md,1254,f7c144e72ba9259030da0e2f42d4a744ae5516b218789cb604bddef1e5f166d4,stage01f5b_report
07_reports/stage_01f5b_reference_qualification.md,783,5ca0411bf24b4b5cd564238d918d13594112af3ba3308b5624b198b7b0ad7e4c,stage01f5b_report
07_reports/stage_01f5b_space_step_decision.md,875,98f9271565002448cd9312894c6a8d9246af042f3d6d314e00f119e2d0f4f992,stage01f5b_report
07_reports/stage_01f5b_spatial_requalification.md,1104,ffa273db6469844a16be46f9b7dcfbfa10068018a7b02964d160d306ce00c965,stage01f5b_report
07_reports/stage_01f5b_uncertainty_and_gci.md,721,7c2f94eed15e0ae48f648e9c805e5eb9bbb8525e042a661ba337b20ddbe8e34f,stage01f5b_report
07_reports/stage_01f5q_final_report.md,3551,549df334c9e66907b6bdf997f5e50ecbd76d0b839426093eed401b800a306b50,frozen_input
tests/test_stage01f5b_bundle_resolution_identity.py,786,37b9ed4210fe3fed79daf78e931575680b8c48318e060dba80af115812d4b3b1,stage01f5b_test
tests/test_stage01f5b_final_status.py,682,6d68fa89b5d6da28156475823182797548309e7ce24b383e4e12d633ee482d93,stage01f5b_test
tests/test_stage01f5b_gate_immutability.py,863,f7236f3b16078e560424a525b680895dcf7d50f16aa319a4b5a8c2b1cee476d3,stage01f5b_test
tests/test_stage01f5b_n64_branch.py,1669,319a1cc91e256fcaf9ca7908cbdbbff4c32675d0ea083b4f7176731f98e41424,stage01f5b_test
tests/test_stage01f5b_no_old_data_reuse.py,608,f598e0ced206a1bf5c15c853f99037855e6a8a2a663cdbe1bda710f3b47e75ad,stage01f5b_test
tests/test_stage01f5b_no_training_artifacts.py,461,c034b81603e7c42d821e11491dc6e369f60c6c6d8ec8d9d5d01804d873171952,stage01f5b_test
tests/test_stage01f5b_numerical_source_identity.py,804,e556cb6a4011eb080a81948726423f19d288669909b7503da11824077578e94e,stage01f5b_test
tests/test_stage01f5b_run_matrix_identity.py,712,64f9b5d44275ce21ad45516aea4a467e16645a070bbaacf7f730ea0f29a30f8d,stage01f5b_test
tests/test_stage01f5b_run_order.py,636,edeec1543b04b198ba3ca6e9266c0cff27808f9faad7aeffe1ed99f5871f41a8,stage01f5b_test
tests/test_stage01f5b_space_step_decision.py,823,83efcfe19e1132f0e765d6958cabc9632dbf3d9a5275f661a368297993f56669,stage01f5b_test
tests/test_stage01f5b_stage01f5q_identity.py,841,cbca9355e27615c46af8985ec106e5cb6d652e06a00b3539dcc8f20fa57e14ce,stage01f5b_test
