path,size_bytes,category,reason
project_wide_synthesis/01_artifact_inventory/complete_artifact_inventory.json,4325448,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06cr/parameter_displacement/parameter_displacement.json,15323,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06cr/train_lineage_decomposition/D1_seed20600611.json,206679,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06cr/train_lineage_decomposition/D1_seed20600612.json,206709,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06cr/train_lineage_decomposition/D1_seed20600613.json,206735,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06cr/train_lineage_decomposition/D2_seed20600611.json,206681,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06cr/train_lineage_decomposition/D2_seed20600612.json,206829,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06cr/train_lineage_decomposition/D2_seed20600613.json,206731,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06cr/train_lineage_decomposition/D3_seed20600611.json,206992,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06cr/train_lineage_decomposition/D3_seed20600612.json,206933,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06cr/train_lineage_decomposition/D3_seed20600613.json,206919,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06cr/train_lineage_decomposition/aggregate.json,3001864,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/analytic_qualification/het_s1_02_low_analytic.json,1699,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/analytic_qualification/het_s1_02_main_analytic.json,1703,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/analytic_qualification/het_s1_03_low_analytic.json,1700,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/analytic_qualification/het_s1_03_main_analytic.json,1701,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/analytic_qualification/het_s2_01_low_analytic.json,1698,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/analytic_qualification/het_s2_01_main_analytic.json,1699,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/analytic_qualification/het_s2_03_low_analytic.json,1699,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/analytic_qualification/het_s2_03_main_analytic.json,1703,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/analytic_qualification/het_s3_01_low_analytic.json,1696,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/analytic_qualification/het_s3_01_main_analytic.json,1697,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/analytic_qualification/het_s3_02_low_analytic.json,1698,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/analytic_qualification/het_s3_02_main_analytic.json,1699,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/analytic_qualification/het_s4_01_low_analytic.json,1697,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/analytic_qualification/het_s4_01_main_analytic.json,1698,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/analytic_qualification/het_s4_02_low_analytic.json,1697,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/analytic_qualification/het_s4_02_main_analytic.json,1700,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/analytic_qualification/het_s1_01_low_analytic.json,1703,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/analytic_qualification/het_s1_01_main_analytic.json,1698,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/analytic_qualification/het_s2_02_low_analytic.json,1699,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/analytic_qualification/het_s2_02_main_analytic.json,1701,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/analytic_qualification/het_s3_03_low_analytic.json,1694,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/analytic_qualification/het_s3_03_main_analytic.json,1700,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/analytic_qualification/het_s4_03_low_analytic.json,1695,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/analytic_qualification/het_s4_03_main_analytic.json,1700,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/parameters/fresh_validation_parameters.json,6383,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/semidiscrete_audit/het_s1_01_main_n16_dop853.json,2389,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/semidiscrete_audit/het_s1_01_main_n8_dop853.json,2384,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/semidiscrete_audit/het_s2_02_main_n16_dop853.json,2385,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/semidiscrete_audit/het_s2_02_main_n8_dop853.json,2380,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/semidiscrete_audit/het_s3_03_main_n16_dop853.json,2389,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/semidiscrete_audit/het_s3_03_main_n8_dop853.json,2386,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/semidiscrete_audit/het_s4_03_main_n16_dop853.json,2385,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/semidiscrete_audit/het_s4_03_main_n8_dop853.json,2385,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/topology_qualification/het_s1_01_low_n12_topology.json,1099,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/topology_qualification/het_s1_01_low_n16_topology.json,1098,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/topology_qualification/het_s1_01_low_n8_topology.json,1098,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/topology_qualification/het_s1_01_main_n12_topology.json,1101,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/topology_qualification/het_s1_01_main_n16_topology.json,1102,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/topology_qualification/het_s1_01_main_n8_topology.json,1099,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/topology_qualification/het_s2_02_low_n12_topology.json,1099,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/topology_qualification/het_s2_02_low_n16_topology.json,1099,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/topology_qualification/het_s2_02_low_n8_topology.json,1095,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/topology_qualification/het_s2_02_main_n12_topology.json,1100,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/topology_qualification/het_s2_02_main_n16_topology.json,1101,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/topology_qualification/het_s2_02_main_n8_topology.json,1094,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/topology_qualification/het_s3_03_low_n12_topology.json,1100,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/topology_qualification/het_s3_03_low_n16_topology.json,1099,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/topology_qualification/het_s3_03_low_n8_topology.json,1096,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/topology_qualification/het_s3_03_main_n12_topology.json,1101,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/topology_qualification/het_s3_03_main_n16_topology.json,1103,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/topology_qualification/het_s3_03_main_n8_topology.json,1098,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/topology_qualification/het_s4_03_low_n12_topology.json,1099,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/topology_qualification/het_s4_03_low_n16_topology.json,1099,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/topology_qualification/het_s4_03_low_n8_topology.json,1098,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/topology_qualification/het_s4_03_main_n12_topology.json,1101,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/topology_qualification/het_s4_03_main_n16_topology.json,1101,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/topology_qualification/het_s4_03_main_n8_topology.json,1098,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/trajectory_materialization/het_s1_01_low_n12.json,8040,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/trajectory_materialization/het_s1_01_low_n16.json,8041,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/trajectory_materialization/het_s1_01_low_n8.json,8039,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/trajectory_materialization/het_s1_01_main_n12.json,8044,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/trajectory_materialization/het_s1_01_main_n16.json,8044,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/trajectory_materialization/het_s1_01_main_n8.json,8041,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/trajectory_materialization/het_s2_02_low_n12.json,8042,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/trajectory_materialization/het_s2_02_low_n16.json,8042,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/trajectory_materialization/het_s2_02_low_n8.json,8039,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/trajectory_materialization/het_s2_02_main_n12.json,8043,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/trajectory_materialization/het_s2_02_main_n16.json,8044,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/trajectory_materialization/het_s2_02_main_n8.json,8039,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/trajectory_materialization/het_s3_03_low_n12.json,8041,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/trajectory_materialization/het_s3_03_low_n16.json,8041,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/trajectory_materialization/het_s3_03_low_n8.json,8038,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/trajectory_materialization/het_s3_03_main_n12.json,8043,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/trajectory_materialization/het_s3_03_main_n16.json,8044,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/trajectory_materialization/het_s3_03_main_n8.json,8041,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/trajectory_materialization/het_s4_03_low_n12.json,8042,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/trajectory_materialization/het_s4_03_low_n16.json,8041,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/trajectory_materialization/het_s4_03_low_n8.json,8039,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/trajectory_materialization/het_s4_03_main_n12.json,8044,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/trajectory_materialization/het_s4_03_main_n16.json,8044,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/fresh_validation_seal/private/trajectory_materialization/het_s4_03_main_n8.json,8041,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/heterogeneity_strata/formula_identity_library.json,7281,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/lineage_graph/stage04_stage07_lineage_dependency_graph.json,11681,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/parameter_generation/new_train_parameters.json,12628,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/role_assignment/preregistered_role_assignment.json,2600,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/topology_qualification/het_s1_02_low_n12_topology.json,1100,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/topology_qualification/het_s1_02_low_n16_topology.json,1102,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/topology_qualification/het_s1_02_low_n8_topology.json,1096,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/topology_qualification/het_s1_02_main_n12_topology.json,1101,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/topology_qualification/het_s1_02_main_n16_topology.json,1102,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/topology_qualification/het_s1_02_main_n8_topology.json,1098,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/topology_qualification/het_s1_03_low_n12_topology.json,1100,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/topology_qualification/het_s1_03_low_n16_topology.json,1102,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/topology_qualification/het_s1_03_low_n8_topology.json,1098,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/topology_qualification/het_s1_03_main_n12_topology.json,1101,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/topology_qualification/het_s1_03_main_n16_topology.json,1102,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/topology_qualification/het_s1_03_main_n8_topology.json,1098,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/topology_qualification/het_s2_01_low_n12_topology.json,1099,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/topology_qualification/het_s2_01_low_n16_topology.json,1100,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/topology_qualification/het_s2_01_low_n8_topology.json,1097,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/topology_qualification/het_s2_01_main_n12_topology.json,1100,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/topology_qualification/het_s2_01_main_n16_topology.json,1100,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/topology_qualification/het_s2_01_main_n8_topology.json,1098,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/topology_qualification/het_s2_03_low_n12_topology.json,1099,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/topology_qualification/het_s2_03_low_n16_topology.json,1100,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/topology_qualification/het_s2_03_low_n8_topology.json,1097,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/topology_qualification/het_s2_03_main_n12_topology.json,1102,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/topology_qualification/het_s2_03_main_n16_topology.json,1100,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/topology_qualification/het_s2_03_main_n8_topology.json,1099,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/topology_qualification/het_s3_01_low_n12_topology.json,1100,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/topology_qualification/het_s3_01_low_n16_topology.json,1101,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/topology_qualification/het_s3_01_low_n8_topology.json,1098,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/topology_qualification/het_s3_01_main_n12_topology.json,1099,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/topology_qualification/het_s3_01_main_n16_topology.json,1102,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/topology_qualification/het_s3_01_main_n8_topology.json,1098,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/topology_qualification/het_s3_02_low_n12_topology.json,1099,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/topology_qualification/het_s3_02_low_n16_topology.json,1099,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/topology_qualification/het_s3_02_low_n8_topology.json,1095,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/topology_qualification/het_s3_02_main_n12_topology.json,1101,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/topology_qualification/het_s3_02_main_n16_topology.json,1102,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/topology_qualification/het_s3_02_main_n8_topology.json,1098,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/topology_qualification/het_s4_01_low_n12_topology.json,1100,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/topology_qualification/het_s4_01_low_n16_topology.json,1102,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/topology_qualification/het_s4_01_low_n8_topology.json,1097,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/topology_qualification/het_s4_01_main_n12_topology.json,1100,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/topology_qualification/het_s4_01_main_n16_topology.json,1102,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/topology_qualification/het_s4_01_main_n8_topology.json,1098,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/topology_qualification/het_s4_02_low_n12_topology.json,1100,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/topology_qualification/het_s4_02_low_n16_topology.json,1102,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/topology_qualification/het_s4_02_low_n8_topology.json,1097,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/topology_qualification/het_s4_02_main_n12_topology.json,1101,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/topology_qualification/het_s4_02_main_n16_topology.json,1101,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/topology_qualification/het_s4_02_main_n8_topology.json,1098,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/trajectory_materialization/het_s1_02_low_n12.json,8005,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/trajectory_materialization/het_s1_02_low_n16.json,8005,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/trajectory_materialization/het_s1_02_low_n8.json,8001,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/trajectory_materialization/het_s1_02_main_n12.json,8007,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/trajectory_materialization/het_s1_02_main_n16.json,8007,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/trajectory_materialization/het_s1_02_main_n8.json,8004,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/trajectory_materialization/het_s1_03_low_n12.json,8005,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/trajectory_materialization/het_s1_03_low_n16.json,8005,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/trajectory_materialization/het_s1_03_low_n8.json,8002,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
stage_07_Heterogeneous_Development_Pool/01_pool_generation/trajectory_materialization/het_s1_03_main_n12.json,8007,E/J,generated numerical evidence or manual-review payload; formal report/manifest retained
