panel,campaign,arm,seed,clipped_gradient_norm,graph_balanced_loss,learning_rate,parameters_finite,unclipped_gradient_norm,update,update_seconds
v0.2-K0,v0.2,K0,20261213,1.0,0.8933678841675359,0.0008895154997260571,True,5.5833589761235976,256,0.03000829101074487
v0.2-K0,v0.2,K0,20261213,1.0,0.8889062744602545,0.0008884825414649681,True,2.5737613358873492,257,0.03075258305761963
v0.2-K0,v0.2,K0,20261213,1.0,0.8968280608212683,0.000887445389500245,True,7.771531984719305,258,0.031282666022889316
v0.2-K0,v0.2,K0,20261213,1.0,0.9012491820372112,0.0008864040551740157,True,9.631231816387858,259,0.029957665945403278
v0.2-K0,v0.2,K0,20261213,1.0,0.8885084485106204,0.0008853585498741453,True,3.6214097166135155,260,0.033148417016491294
v0.2-K0,v0.2,K0,20261213,1.0,0.9000504564999662,0.0008843088850341122,True,9.595854412102764,261,0.03134320804383606
v0.2-K0,v0.2,K0,20261213,1.0,0.9146809294899056,0.000883255072132883,True,13.872425903734314,262,0.03118420799728483
v0.2-K0,v0.2,K0,20261213,1.0,0.9002418161071475,0.0008821971226947869,True,9.993651737906596,263,0.033062541973777115
v0.2-K0,v0.2,K0,20261213,1.0,0.8852202879255878,0.0008811350482893893,True,1.3401258003219174,264,0.030358541989699006
v0.2-K0,v0.2,K0,20261213,1.0,0.8866927515137759,0.0008800688605313658,True,3.8685975981510854,265,0.031141916988417506
v0.2-K0,v0.2,K0,20261213,1.0,0.8844063843264137,0.0008789985710803748,True,1.657987699718169,266,0.03068891610018909
v0.2-K0,v0.2,K0,20261213,1.0,0.8836451554764911,0.0008779241916409302,True,1.122198256724853,267,0.0315670829731971
v0.2-K0,v0.2,K0,20261213,1.0,0.8852728073615261,0.0008768457339622738,True,4.126744590139434,268,0.03052324999589473
v0.2-K0,v0.2,K0,20261213,1.0,0.8823320182538609,0.0008757632098382456,True,1.0588400984595874,269,0.03086812503170222
v0.2-K0,v0.2,K0,20261213,1.0,0.8942084040640048,0.0008746766311071562,True,9.4481602134945,270,0.03051716589834541
v0.2-K0,v0.2,K0,20261213,1.0,0.8981975938289055,0.0008735860096516565,True,11.082368966370604,271,0.030917916912585497
v0.2-K0,v0.2,K0,20261213,1.0,0.8831733430126957,0.0008724913573986078,True,4.6385121209397004,272,0.03029095905367285
v0.2-K0,v0.2,K0,20261213,1.0,0.8912271640126795,0.0008713926863189519,True,9.127669598903903,273,0.030508709023706615
v0.2-K0,v0.2,K0,20261213,1.0,0.9050632228802619,0.0008702900084275798,True,13.654071647200722,274,0.0314387499820441
v0.2-K0,v0.2,K0,20261213,1.0,0.8918929094249256,0.0008691833357832002,True,9.808186495821277,275,0.030600166996009648
v0.2-K0,v0.2,K0,20261213,1.0,0.878402374928683,0.0008680726804882078,True,1.5899461706461018,276,0.030699875089339912
v0.2-K0,v0.2,K0,20261213,1.0,0.8796746334078551,0.0008669580546885509,True,3.9805761394218595,277,0.030246541020460427
v0.2-K0,v0.2,K0,20261213,1.0,0.8773573096387632,0.0008658394705735987,True,1.8431185092619917,278,0.030451584025286138
v0.2-K0,v0.2,K0,20261213,0.8242850634964192,0.8763327308340645,0.000864716940376008,True,0.8242850634964192,279,0.03048762504477054
v0.2-K0,v0.2,K0,20261213,1.0,0.8769063371616503,0.0008635904763715891,True,3.379688223425801,280,0.03006350004579872
v0.2-K0,v0.2,K0,20261213,1.0,0.874776639155045,0.0008624600908791718,True,1.089801132878761,281,0.03194862499367446
v0.2-K0,v0.2,K0,20261213,1.0,0.8750128101377124,0.0008613257962604708,True,3.173957100648497,282,0.03234620904549956
v0.2-K0,v0.2,K0,20261213,1.0,0.8732094019300224,0.0008601876049199504,True,1.5358847001619305,283,0.03209350001998246
v0.2-K0,v0.2,K0,20261213,1.0,0.8730263507444387,0.0008590455293046886,True,2.8456959240677584,284,0.030392250046133995
v0.2-K0,v0.2,K0,20261213,1.0,0.8716770535782312,0.0008578995819042416,True,2.0259066172273332,285,0.029988542082719505
v0.2-K0,v0.2,K0,20261213,1.0,0.8710207624191735,0.0008567497752505062,True,2.484835958035739,286,0.0310299169505015
v0.2-K0,v0.2,K0,20261213,1.0,0.870099010026075,0.0008555961219175841,True,2.4784601963497495,287,0.029899250017479062
v0.2-K0,v0.2,K0,20261213,1.0,0.8689976473263366,0.0008544386345216431,True,2.152507627383591,288,0.03093241690658033
v0.2-K0,v0.2,K0,20261213,1.0,0.8684386162976176,0.0008532773257207802,True,2.847064447703297,289,0.03105979203246534
v0.2-K0,v0.2,K0,20261213,1.0,0.8669926326099678,0.0008521122082148818,True,1.8920576438300023,290,0.030779458000324667
v0.2-K0,v0.2,K0,20261213,1.0,0.8667043712167234,0.0008509432947454869,True,3.098345409758077,291,0.03085137507878244
v0.2-K0,v0.2,K0,20261213,1.0,0.8650512107153261,0.0008497705980956456,True,1.7516762828456869,292,0.030632333015091717
v0.2-K0,v0.2,K0,20261213,1.0,0.864878131340342,0.0008485941310897808,True,3.1980103481709867,293,0.030422667041420937
v0.2-K0,v0.2,K0,20261213,1.0,0.863174955985646,0.0008474139065935469,True,1.7888537953643338,294,0.0301103750243783
v0.2-K0,v0.2,K0,20261213,1.0,0.862906698403006,0.00084622993751369,True,3.123756813591954,295,0.030299375066533685
v0.2-K0,v0.2,K0,20261213,1.0,0.8613354321713471,0.0008450422367979065,True,2.0314670212018795,296,0.03130899998359382
v0.2-K0,v0.2,K0,20261213,1.0,0.8607847797849215,0.0008438508174347009,True,2.8920831072945914,297,0.030317750060930848
v0.2-K0,v0.2,K0,20261213,1.0,0.8595314182230236,0.0008426556924532445,True,2.4415557686856983,298,0.03091833391226828
v0.2-K0,v0.2,K0,20261213,1.0,0.8585913341158037,0.0008414568749232327,True,2.5602636564258527,299,0.030117875081487
v0.2-K0,v0.2,K0,20261213,1.0,0.8577798217540231,0.000840254377954742,True,2.9345011573797746,300,0.03069762501399964
v0.2-K0,v0.2,K0,20261213,1.0,0.8564215693093779,0.0008390482146980862,True,2.2054826772986083,301,0.03278904198668897
v0.2-K0,v0.2,K0,20261213,1.0,0.8560575321598571,0.0008378383983436738,True,3.4120771425691916,302,0.03211487492080778
v0.2-K0,v0.2,K0,20261213,1.0,0.8543153810983833,0.0008366249421218626,True,1.9090745932892341,303,0.033509167027659714
v0.2-K0,v0.2,K0,20261213,1.0,0.8542797182961338,0.0008354078593028155,True,3.7814005389781022,304,0.030926874955184758
v0.2-K0,v0.2,K0,20261213,1.0,0.8522503565562194,0.0008341871631963549,True,1.746236487987761,305,0.02980054193176329
v0.2-K0,v0.2,K0,20261213,1.0,0.8523471668909121,0.0008329628671518182,True,3.9746432882615976,306,0.03026512509677559
v0.2-K0,v0.2,K0,20261213,1.0,0.8501909815523704,0.0008317349845579104,True,1.7621016358238792,307,0.02989237499423325
v0.2-K0,v0.2,K0,20261213,1.0,0.8502304516384882,0.0008305035288425592,True,3.9784651747979396,308,0.030259208055213094
v0.2-K0,v0.2,K0,20261213,1.0,0.848135732441784,0.0008292685134727668,True,1.9396698226081313,309,0.030602790997363627
v0.2-K0,v0.2,K0,20261213,1.0,0.8479940248454787,0.0008280299519544635,True,3.843787723140537,310,0.03201779199298471
v0.2-K0,v0.2,K0,20261213,1.0,0.8461022228400045,0.0008267878578323595,True,2.2105360445176334,311,0.031094416044652462
v0.2-K0,v0.2,K0,20261213,1.0,0.8457296544788269,0.0008255422446897974,True,3.654087079160849,312,0.030533667071722448
v0.2-K0,v0.2,K0,20261213,1.0,0.8440891983744025,0.0008242931261486027,True,2.5002630909900962,313,0.031075333012267947
v0.2-K0,v0.2,K0,20261213,1.0,0.8434947453415926,0.0008230405158689357,True,3.483335080681285,314,0.03034737496636808
v0.2-K0,v0.2,K0,20261213,1.0,0.8420768794836837,0.0008217844275491418,True,2.756976473954136,315,0.03080983308609575
v0.2-K0,v0.2,K0,20261213,1.0,0.8413086459588409,0.0008205248749256015,True,3.373862686510459,316,0.03071254095993936
v0.2-K0,v0.2,K0,20261213,1.0,0.840050708735832,0.0008192618717725805,True,2.957876627581991,317,0.0305709169479087
v0.2-K0,v0.2,K0,20261213,1.0,0.839172087461172,0.0008179954319020792,True,3.3334647369353854,318,0.031496250070631504
v0.2-K0,v0.2,K0,20261213,1.0,0.8380123454441916,0.0008167255691636808,True,3.1045220335589434,319,0.03102737502194941
v0.2-K0,v0.2,K0,20261213,1.0,0.8370773134190092,0.0008154522974444009,True,3.344914616528236,320,0.030709833023138344
v0.2-K0,v0.2,K0,20261213,1.0,0.8359713128506222,0.000814175630668535,True,3.212641974837281,321,0.03137041593436152
v0.2-K0,v0.2,K0,20261213,1.0,0.8350101154195977,0.0008128955827975064,True,3.3817241046986233,322,0.03110137500334531
v0.2-K0,v0.2,K0,20261213,1.0,0.8339338627321121,0.0008116121678297136,True,3.3005388394505237,323,0.03151437500491738
v0.2-K0,v0.2,K0,20261213,1.0,0.8329552716673747,0.000810325399800377,True,3.4227171367700215,324,0.03139066696166992
v0.2-K0,v0.2,K0,20261213,1.0,0.8319007644358222,0.0008090352927813857,True,3.3800988669336425,325,0.030335124931298196
v0.2-K0,v0.2,K0,20261213,1.0,0.8309047217266964,0.0008077418608811431,True,3.4602388966153708,326,0.03080249996855855
v0.2-K0,v0.2,K0,20261213,1.0,0.8298697408089327,0.0008064451182444136,True,3.452842712319915,327,0.031824083998799324
v0.2-K0,v0.2,K0,20261213,1.0,0.8288597773506055,0.0008051450790521669,True,3.500938617895602,328,0.030052000074647367
v0.2-K0,v0.2,K0,20261213,1.0,0.8278357158336479,0.0008038417575214229,True,3.5114351841187803,329,0.03063733398448676
v0.2-K0,v0.2,K0,20261213,1.0,0.8268256651825212,0.0008025351679050974,True,3.5602102435755754,330,0.030307166976854205
v0.2-K0,v0.2,K0,20261213,1.0,0.8257908076187785,0.0008012253244918452,True,3.5454938737099644,331,0.030779249966144562
v0.2-K0,v0.2,K0,20261213,1.0,0.8248053220253319,0.0007999122416059036,True,3.6526560718949566,332,0.030982500058598816
v0.2-K0,v0.2,K0,20261213,1.0,0.8237283650137345,0.0007985959336069371,True,3.5489067066349462,333,0.0314824579982087
v0.2-K0,v0.2,K0,20261213,1.0,0.8227974976210382,0.0007972764148898789,True,3.782907598727776,334,0.03097312501631677
v0.2-K0,v0.2,K0,20261213,1.0,0.8216482715374431,0.0007959536998847742,True,3.524908132308791,335,0.0300288749858737
v0.2-K0,v0.2,K0,20261213,1.0,0.820797266996995,0.0007946278030566225,True,3.941738326658193,336,0.031198167009279132
v0.2-K0,v0.2,K0,20261213,1.0,0.8195572209491342,0.0007932987389052191,True,3.4862767313747955,337,0.031146790948696434
v0.2-K0,v0.2,K0,20261213,1.0,0.8187961450876388,0.0007919665219649965,True,4.1094911698622845,338,0.03082125005312264
v0.2-K0,v0.2,K0,20261213,1.0,0.8174636102493575,0.0007906311668048658,True,3.450784887953579,339,0.03041470900643617
v0.2-K0,v0.2,K0,20261213,1.0,0.816783220176932,0.0007892926880280571,True,4.264421983024562,340,0.030970791936852038
v0.2-K0,v0.2,K0,20261213,1.0,0.8153726619295629,0.0007879511002719598,True,3.4344111230692107,341,0.03229329199530184
v0.2-K0,v0.2,K0,20261213,1.0,0.8147491577341599,0.0007866064182079628,True,4.391334242893078,342,0.0312698750058189
v0.2-K0,v0.2,K0,20261213,1.0,0.813285390329535,0.0007852586565412937,True,3.4455657925867254,343,0.03276624996215105
v0.2-K0,v0.2,K0,20261213,1.0,0.8126906483313796,0.0007839078300108579,True,4.4866025111493215,344,0.030918250093236566
v0.2-K0,v0.2,K0,20261213,1.0,0.8111998184869772,0.000782553953389078,True,3.482886520492885,345,0.030511290999129415
v0.2-K0,v0.2,K0,20261213,1.0,0.8106111567673864,0.0007811970414817321,True,4.55779394946747,346,0.031288291909731925
v0.2-K0,v0.2,K0,20261213,1.0,0.8091120658346587,0.0007798371091277911,True,3.537453273159024,347,0.03145916701760143
v0.2-K0,v0.2,K0,20261213,1.0,0.8085175379667915,0.0007784741711992576,True,4.618510305388677,348,0.030529125011526048
v0.2-K0,v0.2,K0,20261213,1.0,0.8070175836521307,0.0007771082426010023,True,3.598050499328081,349,0.03074275003746152
v0.2-K0,v0.2,K0,20261213,1.0,0.8064158858076843,0.0007757393382706013,True,4.68122781238407,350,0.03037333395332098
v0.2-K0,v0.2,K0,20261213,1.0,0.8049132462613726,0.0007743674731781735,True,3.656566377832051,351,0.03128941706381738
v0.2-K0,v0.2,K0,20261213,1.0,0.8043093473160016,0.0007729926623262153,True,4.751835133364591,352,0.030535167083144188
v0.2-K0,v0.2,K0,20261213,1.0,0.8027989493043909,0.0007716149207494383,True,3.7108173092417127,353,0.030892791924998164
v0.2-K0,v0.2,K0,20261213,1.0,0.8021979736050068,0.0007702342635146033,True,4.828469790684301,354,0.03099504206329584
v0.2-K0,v0.2,K0,20261213,1.0,0.800677103008953,0.0007688507057203569,True,3.7637705256270086,355,0.030503125046379864
v0.2-K0,v0.2,K0,20261213,1.0,0.8000798397590377,0.0007674642624970655,True,4.904674843602054,356,0.030382625060155988
v0.2-K0,v0.2,K0,20261213,1.0,0.7985506163419503,0.0007660749490066497,True,3.820136731298504,357,0.030565791064873338
v0.2-K0,v0.2,K0,20261213,1.0,0.797953038158584,0.0007646827804424196,True,4.974535977991927,358,0.03134929109364748
v0.2-K0,v0.2,K0,20261213,1.0,0.7964212151798328,0.0007632877720289072,True,3.8825274534456553,359,0.031140249921008945
v0.2-K0,v0.2,K0,20261213,1.0,0.7958176646352493,0.0007618899390217015,True,5.036738441487152,360,0.030203540925867856
v0.2-K0,v0.2,K0,20261213,1.0,0.7942889075616254,0.0007604892967072799,True,3.9493248894071584,361,0.034173417021520436
v0.2-K0,v0.2,K0,20261213,1.0,0.7936763816408845,0.0007590858604028428,True,5.0955135781926755,362,0.033030416001565754
v0.2-K0,v0.2,K0,20261213,1.0,0.7921522820555842,0.0007576796454561442,True,4.015256228518588,363,0.031091541051864624
v0.2-K0,v0.2,K0,20261213,1.0,0.7915331451577794,0.0007562706672453259,True,5.1583355221725595,364,0.030780082917772233
v0.2-K0,v0.2,K0,20261213,1.0,0.7900093762813434,0.0007548589411787477,True,4.074085801370893,365,0.030491292010992765
v0.2-K0,v0.2,K0,20261213,1.0,0.7893912399830043,0.0007534444826948195,True,5.231940568240471,366,0.02998641598969698
v0.2-K0,v0.2,K0,20261213,1.0,0.7878589123079849,0.0007520273072618332,True,4.121727788467972,367,0.0312635829905048
v0.2-K0,v0.2,K0,20261213,1.0,0.7872519869825102,0.0007506074303777918,True,5.319000078953117,368,0.0317208340857178
v0.2-K0,v0.2,K0,20261213,1.0,0.7857011794262917,0.0007491848675702417,True,4.15802236409843,369,0.030569707974791527
v0.2-K0,v0.2,K0,20261213,1.0,0.785114570826598,0.0007477596343961016,True,5.417230380117005,370,0.03063391603063792
v0.2-K0,v0.2,K0,20261213,1.0,0.7835378551916076,0.0007463317464414933,True,4.186335897069003,371,0.03036904102191329
v0.2-K0,v0.2,K0,20261213,1.0,0.7829767876548541,0.0007449012193215707,True,5.521192040426611,372,0.030289667076431215
v0.2-K0,v0.2,K0,20261213,1.0,0.7813709803056134,0.000743468068680349,True,4.211427107228909,373,0.03019016608595848
v0.2-K0,v0.2,K0,20261213,1.0,0.780836341387663,0.0007420323101905344,True,5.625473693339891,374,0.0305599580751732
v0.2-K0,v0.2,K0,20261213,1.0,0.7792019657099133,0.0007405939595533515,True,4.236930971476029,375,0.03060666599776596
v0.2-K0,v0.2,K0,20261213,1.0,0.7786920605540032,0.0007391530324983723,True,5.727320740712585,376,0.030947749968618155
v0.2-K0,v0.2,K0,20261213,1.0,0.7770312076561353,0.0007377095447833444,True,4.263891083469159,377,0.030868332949467003
v0.2-K0,v0.2,K0,20261213,1.0,0.7765442944532407,0.0007362635121940179,True,5.827320511794115,378,0.03022229194175452
v0.2-K0,v0.2,K0,20261213,1.0,0.7748583078791446,0.0007348149505439741,True,4.291032176058564,379,0.031082957983016968
v0.2-K0,v0.2,K0,20261213,1.0,0.7743942933524316,0.0007333638756744505,True,5.928025927175832,380,0.0300759170204401
v0.2-K0,v0.2,K0,20261213,1.0,0.7726826694987987,0.0007319103034541697,True,4.316376345668991,381,0.03219549998175353
v0.2-K0,v0.2,K0,20261213,1.0,0.7722431483719946,0.0007304542497791646,True,6.031605647867087,382,0.03218795801512897
v0.2-K0,v0.2,K0,20261213,1.0,0.7705041505050938,0.0007289957305726049,True,4.339044597033306,383,0.03243616607505828
v0.2-K0,v0.2,K0,20261213,1.0,0.7700910560042173,0.000727534761784623,True,6.138072578941037,384,0.029878542060032487
v0.2-K0,v0.2,K0,20261213,1.0,0.7683233710873351,0.0007260713593921393,True,4.36010138131521,385,0.030199792003259063
v0.2-K0,v0.2,K0,20261213,1.0,0.7679372825438073,0.0007246055393986882,True,6.245128461373346,386,0.031016708933748305
v0.2-K0,v0.2,K0,20261213,1.0,0.7661414798567457,0.0007231373178342419,True,4.382017094424451,387,0.03128341701813042
v0.2-K0,v0.2,K0,20261213,1.0,0.7657807519540799,0.0007216667107550367,True,6.349543619354144,388,0.030404207995161414
v0.2-K0,v0.2,K0,20261213,1.0,0.7639596216578703,0.0007201937342433957,True,4.407230711894588,389,0.030212708981707692
v0.2-K0,v0.2,K0,20261213,1.0,0.7636208672163076,0.0007187184044075539,True,6.449027933452016,390,0.030312833026982844
v0.2-K0,v0.2,K0,20261213,1.0,0.7617785274049893,0.0007172407373814825,True,4.436815763586811,391,0.030520208994857967
v0.2-K0,v0.2,K0,20261213,1.0,0.761458028513361,0.000715760749324711,True,6.543350185416394,392,0.03088391595520079
v0.2-K0,v0.2,K0,20261213,1.0,0.7595984443548731,0.0007142784564221517,True,4.470092906367013,393,0.03090137499384582
v0.2-K0,v0.2,K0,20261213,1.0,0.7592935081586701,0.0007127938748839224,True,6.634079435035078,394,0.03018350002821535
v0.2-K0,v0.2,K0,20261213,1.0,0.7574193699722156,0.0007113070209451688,True,4.505338442667293,395,0.030118459020741284
v0.2-K0,v0.2,K0,20261213,1.0,0.757128829854474,0.0007098179108658874,True,6.723276576171978,396,0.030647416948340833
v0.2-K0,v0.2,K0,20261213,1.0,0.7552414147290626,0.0007083265609307476,True,4.541005680564797,397,0.030134666012600064
v0.2-K0,v0.2,K0,20261213,1.0,0.7549651375956887,0.0007068329874489133,True,6.812108287934775,398,0.03154037508647889
v0.2-K0,v0.2,K0,20261213,1.0,0.7530650560354035,0.0007053372067538647,True,4.576605155193932,399,0.03035887493751943
v0.2-K0,v0.2,K0,20261213,1.0,0.7528029541419832,0.00070383923520322,True,6.900292734480146,400,0.031060666078701615
v0.2-K0,v0.2,K0,20261213,1.0,0.7508911127582705,0.0007023390891785558,True,4.612720969528337,401,0.03198433399666101
v0.2-K0,v0.2,K0,20261213,1.0,0.7506424012097012,0.000700836785085229,True,6.986620451680448,402,0.03361237503122538
v0.2-K0,v0.2,K0,20261213,1.0,0.7487204886765363,0.0006993323393521963,True,4.6502840058372135,403,0.033509208005853
v0.2-K0,v0.2,K0,20261213,1.0,0.7484836581069679,0.0006978257684318351,True,7.070036581396663,404,0.030901334015652537
v0.2-K0,v0.2,K0,20261213,1.0,0.7465539024964103,0.0006963170887997639,True,4.689709986880934,405,0.032553749973885715
v0.2-K0,v0.2,K0,20261213,1.0,0.7463273073682988,0.0006948063169546613,True,7.150454144467619,406,0.030858415993861854
v0.2-K0,v0.2,K0,20261213,1.0,0.744391785895336,0.0006932934694180861,True,4.730527204754662,407,0.031017958070151508
v0.2-K0,v0.2,K0,20261213,1.0,0.7441743248260141,0.0006917785627342967,True,7.228762939761803,408,0.03096920798998326
v0.2-K0,v0.2,K0,20261213,1.0,0.742234380424229,0.0006902616134700695,True,4.771699191813815,409,0.030627249972894788
v0.2-K0,v0.2,K0,20261213,1.0,0.7420257599020379,0.0006887426382145193,True,7.306130250865473,410,0.031761958030983806
v0.2-K0,v0.2,K0,20261213,1.0,0.7400819374091556,0.0006872216535789157,True,4.812329441971103,411,0.030402416014112532
v0.2-K0,v0.2,K0,20261213,1.0,0.7398823789800888,0.0006856986761965029,True,7.383177910724534,412,0.030336166033521295
v0.2-K0,v0.2,K0,20261213,1.0,0.737934869743282,0.0006841737227223178,True,4.85220019759766,413,0.031308667035773396
v0.2-K0,v0.2,K0,20261213,1.0,0.7377445281971574,0.0006826468098330072,True,7.459635687869505,414,0.031050333054736257
v0.2-K0,v0.2,K0,20261213,1.0,0.7357937491141675,0.0006811179542266457,True,4.891783738537296,415,0.030627500033006072
v0.2-K0,v0.2,K0,20261213,1.0,0.7356122756605672,0.0006795871726225535,True,7.534653879198083,416,0.03043799998704344
v0.2-K0,v0.2,K0,20261213,1.0,0.7336591708610519,0.0006780544817611126,True,4.931788562926005,417,0.030221833963878453
v0.2-K0,v0.2,K0,20261213,1.0,0.7334856932308842,0.0006765198984035852,True,7.607458998157519,418,0.03056787501554936
v0.2-K0,v0.2,K0,20261213,1.0,0.731531608476499,0.0006749834393319287,True,4.972630056854161,419,0.030593583011068404
v0.2-K0,v0.2,K0,20261213,1.0,0.7313650592862797,0.0006734451213486134,True,7.6778303111632855,420,0.030467082979157567
v0.2-K0,v0.2,K0,20261213,1.0,0.7294113652198708,0.0006719049612764382,True,5.0142186585934185,421,0.03231554199010134
v0.2-K0,v0.2,K0,20261213,1.0,0.7292508482512454,0.0006703629759583473,True,7.746078843425379,422,0.032245917012915015
v0.2-K0,v0.2,K0,20261213,1.0,0.7272986405572928,0.0006688191822572445,True,5.056171134558541,423,0.032679750001989305
v0.2-K0,v0.2,K0,20261213,1.0,0.7271435521839104,0.0006672735970558108,True,7.812623661565852,424,0.030679999967105687
v0.2-K0,v0.2,K0,20261213,1.0,0.7251936463526535,0.0006657262372563184,True,5.098219575344641,425,0.03079354192595929
v0.2-K0,v0.2,K0,20261213,1.0,0.7250435017313043,0.0006641771197804457,True,7.877548734496718,426,0.031075541046448052
v0.2-K0,v0.2,K0,20261213,1.0,0.7230966801986985,0.0006626262615690939,True,5.14047413484078,427,0.031770584057085216
v0.2-K0,v0.2,K0,20261213,1.0,0.7229508259157503,0.0006610736795821992,True,7.940484871786691,428,0.03064320795238018
v0.2-K0,v0.2,K0,20261213,1.0,0.7210081059993131,0.0006595193907985499,True,5.183354543490984,429,0.03110229200683534
v0.2-K0,v0.2,K0,20261213,1.0,0.7208655619345375,0.000657963412215599,True,8.000864333471693,430,0.03119804197922349
v0.2-K0,v0.2,K0,20261213,1.0,0.7189282713941386,0.0006564057608492791,True,5.2272857747295065,431,0.030610374989919364
v0.2-K0,v0.2,K0,20261213,1.0,0.7187878109753645,0.0006548464537338159,True,8.05830109092326,432,0.030470791971310973
v0.2-K0,v0.2,K0,20261213,1.0,0.7168574369311892,0.000653285507921542,True,5.272423766213041,433,0.03016025002580136
v0.2-K0,v0.2,K0,20261213,1.0,0.7167178146131735,0.0006517229404827111,True,8.112785998469247,434,0.031008750083856285
v0.2-K0,v0.2,K0,20261213,1.0,0.7147957695437377,0.0006501587685053101,True,5.318618515602311,435,0.0324290000135079
v0.2-K0,v0.2,K0,20261213,1.0,0.7146559049828493,0.0006485930090948733,True,8.164573799729077,436,0.03098275000229478
v0.2-K0,v0.2,K0,20261213,1.0,0.7127433948365319,0.0006470256793742945,True,5.365607725739376,437,0.031040749978274107
v0.2-K0,v0.2,K0,20261213,1.0,0.7126023885663719,0.0006454567964836406,True,8.213897942655796,438,0.030374833033420146
v0.2-K0,v0.2,K0,20261213,1.0,0.7107004586308076,0.0006438863775799637,True,5.413253459443876,439,0.030303542036563158
v0.2-K0,v0.2,K0,20261213,1.0,0.7105574661817659,0.0006423144398371131,True,8.260765120328484,440,0.030743916984647512
v0.2-K0,v0.2,K0,20261213,1.0,0.7086671475307926,0.0006407410004455481,True,5.461627445595124,441,0.03281929192598909
v0.2-K0,v0.2,K0,20261213,1.0,0.7085212451760297,0.00063916607661215,True,8.304980363931433,442,0.032750582904554904
v0.2-K0,v0.2,K0,20261213,1.0,0.7066436579767168,0.0006375896855600333,True,5.5109007407480775,443,0.033361417008563876
v0.2-K0,v0.2,K0,20261213,1.0,0.706493817054335,0.000636011844528358,True,8.346345319043339,444,0.030518500017933547
v0.2-K0,v0.2,K0,20261213,1.0,0.7046301470494917,0.0006344325707721408,True,5.561158466956136,445,0.030681167030707
v0.2-K0,v0.2,K0,20261213,1.0,0.7044753257026062,0.0006328518815620668,True,8.384840120961764,446,0.031173457973636687
v0.2-K0,v0.2,K0,20261213,1.0,0.7026267079329764,0.0006312697941842995,True,5.612304211610538,447,0.029481375007890165
v0.2-K0,v0.2,K0,20261213,1.0,0.7024659706173609,0.0006296863259402934,True,8.420640648668392,448,0.03121833293698728
v0.2-K0,v0.2,K0,20261213,1.0,0.7006333859667266,0.0006281014941466032,True,5.664121372461607,449,0.031673000077717006
v0.2-K0,v0.2,K0,20261213,1.0,0.7004659519118104,0.0006265153161346956,True,8.453980177497925,450,0.031042916933074594
v0.2-K0,v0.2,K0,20261213,1.0,0.698650216031628,0.0006249278092507592,True,5.7164192203064585,451,0.0302028339356184
v0.2-K0,v0.2,K0,20261213,1.0,0.6984754112961845,0.000623338990855515,True,8.484991788527216,452,0.030307458946481347
v0.2-K0,v0.2,K0,20261213,1.0,0.6966772475228967,0.0006217488783240266,True,5.7691314340586235,453,0.030162084032781422
v0.2-K0,v0.2,K0,20261213,1.0,0.6964944176956056,0.0006201574890455096,True,8.513663668670615,454,0.030821208958514035
v0.2-K0,v0.2,K0,20261213,1.0,0.6947145384056803,0.000618564840423142,True,5.822293773548457,455,0.030804208014160395
v0.2-K0,v0.2,K0,20261213,1.0,0.6945230012288209,0.0006169709498738745,True,8.53992543103888,456,0.031172499991953373
v0.2-K0,v0.2,K0,20261213,1.0,0.6927621287968257,0.0006153758348282384,True,5.8759395855140895,457,0.029449916910380125
v0.2-K0,v0.2,K0,20261213,1.0,0.6925611988210227,0.0006137795127301564,True,8.563770994878636,458,0.03075562498997897
v0.2-K0,v0.2,K0,20261213,1.0,0.6908200203791623,0.0006121820010367513,True,5.93001512664583,459,0.029914291924797
v0.2-K0,v0.2,K0,20261213,1.0,0.690609071360595,0.0006105833172181548,True,8.58530737432493,460,0.03072687506210059
v0.2-K0,v0.2,K0,20261213,1.0,0.6888881788693103,0.0006089834787573172,True,5.98438428659738,461,0.03239762503653765
v0.2-K0,v0.2,K0,20261213,1.0,0.6886666832893801,0.0006073825031498154,True,8.604698961926433,462,0.032749249949119985
v0.2-K0,v0.2,K0,20261213,1.0,0.6869665545995266,0.0006057804079036624,True,6.038905145875607,463,0.03274587506894022
v0.2-K0,v0.2,K0,20261213,1.0,0.6867340693324563,0.000604177210539115,True,8.6220711961634,464,0.030821084044873714
v0.2-K0,v0.2,K0,20261213,1.0,0.6850551016479892,0.0006025729285884827,True,6.093501447289354,465,0.030676541035063565
v0.2-K0,v0.2,K0,20261213,1.0,0.6848112199920127,0.0006009675795959361,True,8.637462842331828,466,0.030779542052187026
v0.2-K0,v0.2,K0,20261213,1.0,0.6831537801290926,0.0005993611811173143,True,6.148167867836292,467,0.03126758395228535
v0.2-K0,v0.2,K0,20261213,1.0,0.6828980959490907,0.0005977537507199338,True,8.650860530037436,468,0.03081170900259167
v0.2-K0,v0.2,K0,20261213,1.0,0.6812625432177811,0.0005961453059823957,True,6.202914565960855,469,0.03081095893867314
v0.2-K0,v0.2,K0,20261213,1.0,0.6809946549591007,0.0005945358644943945,True,8.662272634993432,470,0.031221166951581836
v0.2-K0,v0.2,K0,20261213,1.0,0.6793813235826531,0.0005929254438565238,True,6.257708553992052,471,0.03052158304490149
v0.2-K0,v0.2,K0,20261213,1.0,0.6791008668263121,0.0005913140616800861,True,8.67177192454303,472,0.030991791049018502
